36.79, 33.2, 12506000, 3964000
36.26, 32.87, 12088000, 3983600
36.62, 32.7, 10979000, 5887300
36.0, 30.97, 11667000, 7455500
37.48, 31.8, 13325000, 8536500
37.13, 29.75, 12105000, 14829800
37.15, 29.65, 12831000, 5011800
37.0, 29.48, 16147000, 4345700
38.14, 29.89, 31960000, 5623700
37.68, 28.54, 13605000, 5750700
36.5, 28.18, 8722000, 3689300
36.02, 28.75, 11460000, 3733300
35.17, 28.65, 13545000, 3215100
35.25, 30.0, 12804000, 6459600
35.19, 30.0, 12096000, 5289100
36.35, 31.11, 18498000, 4478100
36.11, 30.15, 13656000, 5454400
37.31, 30.25, 15197000, 4816800
36.98, 29.95, 13093000, 4182100
36.69, 30.12, 12040000, 5627700
37.03, 31.42, 15235000, 6948300
37.46, 31.2, 20878000, 3610100
37.04, 30.72, 14983000, 3729100
37.93, 30.7, 14284000, 2861900
37.45, 29.89, 13680000, 4297200
37.11, 30.19, 13292000, 4796100
36.8, 29.67, 11217000, 3666900
36.14, 28.63, 13691000, 3086800
35.9, 28.06, 17860000, 5695300
37.14, 28.75, 18837000, 4122800
35.79, 27.7, 19137000, 4301300
35.09, 27.26, 17091000, 4090900
35.46, 27.0, 15166000, 6575900
35.46, 27.15, 17258000, 4647900
34.2, 27.55, 15082000, 7139400
34.38, 28.21, 23643000, 5566000
34.65, 28.52, 13562000, 3497500
33.64, 27.78, 18613000, 3371900
33.65, 27.87, 14062000, 2851400
33.15, 27.2, 15896000, 4219400
32.91, 26.8, 16165000, 3649000
32.89, 26.77, 15335000, 4916700
32.05, 26.97, 19228000, 4426900
31.42, 27.27, 14584000, 3607800
31.84, 27.01, 15547000, 4894600
32.54, 27.69, 19526000, 5497000
33.24, 28.02, 12649000, 3526800
33.36, 27.87, 9882000, 3930300
32.86, 26.77, 9849000, 8076200
33.2, 28.48, 13276000, 9069500
32.43, 28.23, 13029000, 6667200
32.89, 28.51, 15672000, 5646000
32.26, 28.12, 13851000, 3514600
32.86, 27.9, 13940000, 4934200
33.34, 28.65, 14338000, 4117100
33.05, 27.56, 13410000, 4328600
32.37, 26.5, 11923000, 6347100
33.17, 26.34, 13902000, 6802200
32.79, 26.06, 12697000, 6424200
33.16, 26.75, 14066000, 6113500
32.2, 26.67, 14196000, 4328900
31.55, 26.27, 15912000, 3957800
31.66, 26.82, 21656000, 4410300
33.39, 28.27, 18783000, 6019100
33.75, 27.28, 17179000, 6017300
34.2, 29.4, 26648000, 6731100
34.73, 29.25, 16815000, 4608100
35.46, 29.6, 19160000, 3979700
35.83, 29.93, 15940000, 4564800
37.2, 30.73, 22767000, 7427300
35.7, 29.5, 16256000, 5199600
35.9, 29.76, 14784000, 4193300
35.89, 29.9, 11839000, 3894300
35.9, 29.51, 11677000, 3085300
35.42, 29.56, 11356000, 3333800
34.45, 29.26, 14768000, 2973400
35.6, 29.15, 14705000, 3315700
37.04, 30.45, 18451000, 3404600
36.52, 30.31, 16684000, 2960700
37.23, 30.94, 13394000, 2957200
37.22, 31.78, 20136000, 6635500
37.61, 31.71, 14364000, 4337300
37.04, 30.79, 15852000, 3683800
36.95, 31.85, 11525000, 10786300
37.35, 30.88, 14222000, 7724600
38.43, 31.41, 17929000, 7081100
39.25, 32.14, 21666000, 6563900
38.26, 31.69, 16324000, 4139000
39.04, 32.3, 14337000, 3365400
38.7, 32.46, 11321000, 3557500
39.94, 33.01, 15868000, 3532600
40.29, 33.23, 16136000, 3634300
39.15, 32.79, 17858000, 2524100
38.45, 32.35, 10758000, 3468800
39.26, 33.12, 14288000, 4550700
39.1, 33.35, 17111000, 4375100
39.25, 33.44, 17845000, 7097000
39.0, 32.9, 16063000, 4171700
39.7, 33.32, 12813000, 3439300
39.53, 33.67, 13910000, 4412300
39.95, 34.33, 13907000, 5599100
40.02, 34.17, 14856000, 3937900
39.21, 34.78, 14801000, 6156700
39.05, 35.27, 18461000, 4457700
39.39, 36.13, 11458000, 5199200
39.27, 36.41, 11773000, 4949400
38.9, 35.93, 11495000, 5942400
39.45, 34.46, 11349000, 16115700
39.15, 34.05, 15673000, 7430100
38.23, 33.2, 12541000, 3603400
38.52, 33.4, 13213000, 3278500
38.86, 33.06, 10297000, 3353100
38.72, 33.69, 13325000, 4189000
39.09, 33.06, 8346000, 2777500
40.18, 34.0, 16857000, 3488500
41.14, 35.25, 24040000, 5346800
40.77, 35.36, 19715000, 5730700
41.02, 36.63, 15918000, 6212700
41.37, 37.16, 17069000, 5695500
42.25, 37.08, 15120000, 3242800
43.02, 37.7, 13364000, 3201700
43.5, 37.55, 14631000, 5012300
43.69, 37.79, 15484000, 5112800
42.86, 36.99, 12988000, 3986500
43.2, 37.48, 11705000, 3553000
44.09, 37.78, 12252000, 3264900
44.07, 37.92, 11062000, 4256500
44.1, 37.0, 8888000, 2710500
45.24, 38.0, 13305000, 2492600
45.56, 37.6, 15249000, 2587000
44.91, 37.51, 13203000, 1882000
43.79, 37.3, 14287000, 2358600
44.05, 37.45, 18660000, 4118300
43.1, 37.02, 11566000, 2808700
43.42, 37.41, 11052000, 2384100
43.05, 37.1, 13467000, 3174000
43.72, 37.55, 12129000, 2954400
43.01, 37.23, 9787000, 2407400
42.8, 37.84, 12850000, 3013000
43.81, 37.62, 13857000, 3671600
44.4, 37.96, 13354000, 2312000
43.88, 37.39, 7846000, 1825700
44.94, 38.64, 13318000, 3613400
45.37, 39.82, 10906000, 4443600
45.99, 38.95, 16846000, 4160200
45.2, 37.74, 10818000, 5073000
46.15, 38.43, 11779000, 3074400
47.12, 38.84, 21988000, 3069400
46.83, 38.89, 17259000, 2413200
45.52, 39.14, 26601000, 3311600
44.82, 38.5, 17271000, 2055800
45.74, 38.42, 11662000, 2603700
44.95, 38.31, 12382000, 2024300
45.45, 38.64, 11540000, 2520600
45.64, 38.54, 10358000, 1420800
44.87, 38.48, 13095000, 2375000
45.73, 39.1, 10053000, 1605100
45.8, 39.44, 12797000, 2513500
45.44, 38.2, 11554000, 4404800
45.23, 38.23, 10504000, 2616100
44.8, 38.32, 14840000, 2444000
43.45, 38.01, 18045000, 2182400
43.87, 38.56, 16028000, 2838900
43.07, 37.65, 11471000, 3897700
43.52, 37.69, 12616000, 3764200
44.1, 38.0, 12458000, 4967900
44.4, 38.91, 11180000, 2201900
44.55, 39.15, 10332000, 3102600
45.19, 40.0, 10069000, 4633300
44.97, 39.94, 10095000, 3763200
45.13, 37.7, 9442000, 11205900
44.9, 37.89, 6300000, 3156200
44.65, 38.72, 11951000, 3412700
44.41, 38.89, 13224000, 3387300
44.16, 38.8, 9771000, 2670100
43.91, 39.01, 13242000, 2782500
43.1, 38.4, 15028000, 2628100
42.92, 38.71, 14455000, 2729200
43.31, 39.1, 15248000, 3375400
42.96, 39.12, 10022000, 2730100
43.09, 40.22, 10350000, 5154700
43.35, 40.6, 7596000, 3390200
44.18, 41.51, 12981000, 5226400
44.5, 41.54, 14478000, 3332100
44.41, 40.75, 9604000, 3736400
44.34, 40.01, 10244000, 3615400
44.52, 40.15, 10260000, 9386500
44.28, 38.0, 9659000, 6605300
43.95, 38.56, 12864000, 4867000
44.21, 39.09, 9421000, 2735800
44.3, 39.03, 10080000, 3818000
44.16, 39.19, 8953000, 3592300
44.7, 39.45, 11528000, 3833100
44.94, 39.29, 13395000, 2939800
46.65, 39.6, 22959000, 2723100
46.99, 39.24, 17337000, 2938200
46.38, 38.1, 13325000, 4701200
47.17, 39.49, 12733000, 4269300
46.53, 38.89, 15045000, 3868400
45.97, 39.11, 11182000, 3978700
45.36, 38.25, 12569000, 3895900
46.07, 37.55, 13557000, 6599200
45.51, 37.63, 14569000, 5634900
47.0, 38.62, 15486000, 3803900
47.25, 38.24, 10704000, 2837600
47.11, 39.35, 16963000, 3681200
47.31, 39.15, 8773000, 2321800
47.83, 39.69, 10589000, 2299500
47.56, 39.3, 8778000, 1723600
47.88, 40.4, 14600000, 5951700
47.9, 39.57, 8679000, 3490300
48.93, 40.11, 10080000, 2180500
49.0, 40.67, 10669000, 2110300
48.88, 40.34, 11807000, 2991600
49.0, 40.25, 10109000, 2396300
48.38, 39.68, 13559000, 2543900
48.14, 39.41, 18069000, 2862200
47.57, 39.89, 17251000, 2306900
47.2, 39.11, 12897000, 2418100
47.78, 39.03, 11587000, 3050100
47.6, 38.38, 10627000, 3776500
46.7, 38.8, 16409000, 4132200
47.58, 39.69, 13814000, 4833800
47.59, 39.5, 11799000, 2995300
47.52, 39.28, 11135000, 3518100
47.4, 39.74, 9899000, 2755200
48.04, 39.86, 13930000, 3281800
48.32, 39.44, 12903000, 2786700
48.5, 38.84, 11125000, 3292100
48.89, 39.15, 9383000, 4670800
47.75, 38.86, 15426000, 2980800
47.95, 39.05, 11336000, 3952400
47.39, 39.42, 13091000, 3836400
47.39, 39.93, 11460000, 3413900
47.1, 39.0, 10838000, 11547600
46.43, 38.64, 14931000, 4146800
46.3, 38.34, 10620000, 3234300
45.56, 38.0, 14158000, 3144500
45.94, 38.48, 13907000, 4130900
45.77, 37.86, 15255000, 3826900
46.34, 37.75, 10804000, 3766300
46.74, 38.74, 12378000, 3255800
46.91, 38.98, 10721000, 3370200
46.95, 38.72, 8360000, 3406400
47.03, 38.72, 4333000, 1188700
47.56, 39.58, 9275000, 5338100
47.22, 39.01, 13029000, 4054500
46.95, 39.23, 12017000, 3992000
47.19, 40.15, 9119000, 7709600
46.58, 39.19, 9988000, 3564400
47.37, 39.24, 9427000, 3035900
47.09, 39.12, 10447000, 2362500
47.36, 39.1, 10112000, 5164200
47.57, 39.01, 12537000, 2774600
47.55, 38.77, 7900000, 2485100
47.78, 37.12, 12660000, 7889700
47.94, 37.24, 8832000, 7056800
47.49, 38.4, 10060000, 6347100
47.89, 38.5, 11027000, 4722100
48.27, 38.01, 16154000, 3813500
48.5, 38.16, 9250000, 3288700
48.07, 38.03, 9579000, 3601300
47.85, 37.65, 4211000, 2576100
47.86, 37.72, 2420000, 1012200
48.37, 38.65, 7965000, 3428900
48.43, 38.38, 7478000, 3297000
48.54, 38.4, 9863000, 2568600
49.0, 37.72, 13953000, 2631800
49.79, 37.4, 14617000, 6555300
49.84, 38.57, 10770000, 5080300
49.91, 38.27, 12041000, 3389100
50.12, 37.76, 13411000, 6064300
49.89, 37.05, 11313000, 4755200
49.85, 37.34, 9798000, 3958700
49.6, 38.24, 10971000, 5295400
50.0, 38.35, 10278000, 3304400
49.5, 39.05, 17412000, 4104400
49.5, 39.16, 15112000, 4717100
49.29, 37.92, 13994000, 4425900
50.36, 38.26, 19127000, 4132700
50.69, 38.4, 13675000, 2627700
50.32, 39.0, 15547000, 3038100
50.93, 38.52, 11331000, 3028900
50.07, 38.78, 13217000, 5679000
49.23, 37.47, 16607000, 5685600
49.48, 38.02, 16463000, 5926400
49.48, 37.96, 10360000, 3293100
49.23, 38.59, 11899000, 3938800
48.88, 39.0, 9694000, 3907100
48.57, 39.0, 12376000, 6280800
48.11, 39.1, 12076000, 4923300
49.31, 39.44, 11717000, 3917600
49.15, 39.53, 9223000, 2863300
48.92, 41.3, 13895000, 8157400
49.74, 41.65, 16921000, 5460500
49.51, 41.72, 9369000, 3322600
49.49, 41.17, 9797000, 3076100
49.9, 41.88, 10734000, 4309000
49.56, 42.29, 7653000, 4638200
49.12, 41.71, 13440000, 8791500
48.89, 42.64, 15247000, 5665200
49.32, 42.92, 10193000, 3933100
49.44, 42.72, 11043000, 4368300
49.84, 42.91, 9654000, 2618800
50.0, 43.2, 9952000, 3735200
50.26, 43.96, 14368000, 5670800
50.46, 44.41, 13218000, 4221400
49.77, 43.58, 12770000, 3035300
49.82, 43.59, 11537000, 3662400
49.38, 43.77, 19539000, 2965000
50.0, 43.2, 17708000, 4261600
49.94, 42.93, 9455000, 2855700
49.84, 42.85, 10253000, 2383000
49.21, 41.73, 12064000, 3250900
48.62, 44.7, 17419000, 18401200
49.31, 45.63, 12180000, 6519900
49.12, 45.14, 18036000, 4206500
49.99, 45.29, 16093000, 3944600
50.82, 45.0, 16250000, 3897300
51.28, 44.89, 17645000, 3610300
50.34, 44.73, 16379000, 3133700
49.61, 44.22, 14271000, 3944600
49.8, 43.84, 11738000, 3022300
49.79, 43.83, 12915000, 3611800
50.26, 44.42, 11818000, 4670400
50.06, 44.51, 10138000, 3151800
51.32, 45.43, 15263000, 3537500
51.94, 45.21, 13972000, 2837500
51.7, 45.04, 17790000, 3240900
52.29, 44.32, 12471000, 4986000
51.8, 44.75, 17066000, 3257200
52.23, 45.08, 10640000, 2577000
52.24, 45.4, 7595000, 2061000
51.71, 44.81, 9834000, 3185800
51.53, 44.17, 8256000, 4707400
52.06, 44.85, 7052000, 2405900
51.2, 43.71, 15308000, 3224300
50.95, 42.86, 14917000, 5383700
49.92, 43.69, 26206000, 3675100
50.1, 44.28, 17628000, 3404700
49.98, 43.8, 9791000, 2606800
49.21, 43.71, 12811000, 2791900
49.14, 44.1, 12521000, 2812800
49.66, 44.96, 14584000, 3601200
49.18, 44.74, 11756000, 2033200
48.99, 44.22, 9713000, 2207900
48.96, 44.54, 12186000, 2687700
48.43, 44.22, 17907000, 3201700
48.17, 43.4, 17220000, 3661000
48.09, 43.37, 11856000, 3080400
48.56, 44.07, 12275000, 4259000
48.84, 44.1, 13426000, 3413900
48.63, 44.71, 11042000, 3141700
47.51, 44.15, 15946000, 4554800
46.72, 43.26, 20647000, 6491700
45.41, 43.55, 29831000, 4808800
45.69, 44.29, 15206000, 4040500
46.31, 44.35, 16354000, 5353500
45.96, 43.17, 13576000, 6661200
45.65, 43.0, 11642000, 3768200
44.86, 42.21, 15777000, 4279300
45.15, 43.36, 12294000, 4589800
45.0, 43.28, 16792000, 3841600
45.28, 43.03, 10805000, 2978800
45.34, 43.21, 19145000, 2611400
45.38, 43.76, 8552000, 3868700
46.5, 44.13, 13077000, 3255000
46.54, 43.65, 10315000, 3420900
46.52, 44.41, 11854000, 3623600
46.43, 44.7, 9939000, 2334600
46.77, 44.26, 11284000, 2413000
47.03, 45.38, 13165000, 3753200
46.36, 45.36, 10083000, 4280600
46.55, 45.21, 10323000, 2688600
47.53, 45.88, 12740000, 2233200
47.6, 46.2, 9161000, 2898500
47.05, 45.63, 8162000, 3223500
47.35, 45.75, 6789000, 10224700
46.74, 45.75, 12614000, 3078900
47.02, 46.21, 12274000, 3120900
47.02, 46.0, 6698000, 2148500
47.08, 46.19, 6412000, 2055100
47.5, 45.99, 13673000, 2409400
47.18, 46.43, 8532000, 3203200
46.99, 45.16, 10505000, 7462500
47.24, 45.82, 11306000, 3746300
47.12, 45.45, 13049000, 2508300
46.8, 44.45, 12000000, 3975700
46.52, 44.04, 11363000, 5027800
46.33, 42.29, 12343000, 16079900
46.5, 42.47, 14904000, 5328400
46.03, 42.25, 14885000, 5166100
45.76, 41.75, 10686000, 4614700
45.45, 41.24, 11753000, 4656400
45.63, 41.49, 9154000, 6927100
45.17, 40.8, 11847000, 6554900
45.03, 41.27, 12030000, 4640200
44.9, 42.35, 13136000, 4664600
45.3, 43.64, 11535000, 7304600
45.1, 42.61, 13534000, 5125900
44.21, 42.6, 28610000, 3689700
43.62, 42.4, 18365000, 4566900
43.99, 42.74, 14005000, 4162600
44.05, 43.51, 14809000, 3437000
43.94, 43.0, 15491000, 3224400
44.6, 43.12, 15204000, 3288500
44.31, 43.83, 12709000, 6815000
43.81, 42.77, 12481000, 3824100
43.9, 44.27, 13696000, 4726700
44.11, 44.03, 17502000, 2669700
44.28, 44.33, 12972000, 2492600
44.09, 43.6, 10569000, 4880900
44.32, 43.89, 15867000, 2795400
44.04, 43.45, 10548000, 2967900
44.4, 43.13, 9863000, 2615200
43.83, 41.76, 9102000, 3702000
43.19, 40.81, 15505000, 5033000
43.47, 41.09, 10583000, 2519200
44.18, 41.06, 9393000, 5432200
44.35, 40.42, 8909000, 4570900
43.9, 41.9, 9716000, 9748100
44.01, 42.94, 7495000, 5274900
44.77, 43.91, 10026000, 4036400
45.16, 43.98, 10295000, 4963100
45.64, 44.11, 10286000, 3592200
45.46, 43.91, 8120000, 3092700
45.95, 43.81, 9510000, 2577900
45.82, 43.74, 11154000, 3944000
45.92, 44.33, 7614000, 4738400
46.3, 44.78, 9658000, 3583000
46.46, 44.67, 8590000, 1626400
46.72, 44.94, 7541000, 2087800
46.41, 44.74, 7088000, 1958100
46.58, 44.58, 9171000, 4922400
46.45, 44.96, 9235000, 2522200
46.99, 45.73, 8595000, 4548300
46.84, 45.93, 7909000, 2531200
47.21, 46.25, 10485000, 4198300
46.82, 45.81, 11198000, 2832000
46.95, 45.17, 9503000, 2926000
47.24, 45.82, 7278000, 2292600
47.0, 46.25, 9167000, 2574900
47.19, 46.21, 8343000, 2597600
46.98, 45.59, 7135000, 3371400
47.18, 45.35, 8254000, 2033900
46.95, 45.32, 17339000, 3503500
45.4, 45.38, 25440000, 2280800
45.65, 45.66, 18021000, 3701800
44.38, 45.38, 21870000, 3306700
43.88, 45.16, 15200000, 3725500
44.15, 46.22, 18609000, 4145800
43.61, 45.75, 17532000, 2618200
44.31, 45.83, 17285000, 3116700
44.7, 45.81, 15471000, 2210200
44.12, 45.25, 16513000, 3462100
44.87, 45.45, 13612000, 2930700
44.73, 46.69, 15124000, 3344600
44.52, 46.52, 12640000, 2666500
44.74, 47.1, 11870000, 2557700
44.76, 47.13, 10681000, 5921400
44.56, 47.33, 10818000, 3797900
44.86, 47.76, 7879000, 2892100
44.8, 47.44, 12084000, 3042500
44.11, 46.67, 13658000, 3520700
43.7, 46.02, 19800000, 2325300
43.94, 46.89, 15593000, 2712400
44.22, 47.75, 10771000, 3444200
43.59, 48.46, 15437000, 5509500
43.29, 48.17, 18822000, 4010300
42.95, 48.1, 15993000, 3243100
42.56, 47.71, 13156000, 3331200
42.58, 47.83, 16291000, 3355500
43.34, 48.46, 17058000, 4462100
43.95, 49.45, 17619000, 4118300
44.26, 50.0, 15053000, 4185800
44.37, 50.02, 12993000, 5753500
44.31, 50.47, 13437000, 4971200
44.9, 50.5, 16414000, 4818700
45.29, 50.37, 15384000, 4749400
46.09, 51.33, 14120000, 6428600
46.13, 51.83, 16462000, 5316700
46.25, 51.56, 10190000, 2844600
46.21, 51.09, 10902000, 3073500
46.05, 50.88, 11217000, 3930900
46.26, 50.77, 11084000, 9084200
47.07, 52.02, 16321000, 5752000
46.67, 52.43, 13792000, 3253600
46.05, 51.46, 17661000, 3162900
46.18, 51.02, 19800000, 5012700
45.91, 51.6, 16127000, 3816500
45.15, 51.29, 23287000, 3539200
45.17, 51.2, 14901000, 3289900
45.21, 51.7, 14826000, 2653700
45.52, 51.97, 11229000, 3667100
45.42, 52.21, 5321000, 806800
44.96, 51.9, 15533000, 3943100
44.75, 51.22, 14856000, 4284000
45.94, 51.93, 15367000, 3244600
45.76, 52.4, 13576000, 6506900
45.65, 51.7, 15174000, 4882200
46.17, 51.11, 14183000, 2776000
46.0, 50.88, 13603000, 3114700
46.29, 51.66, 13614000, 3266600
46.44, 51.92, 11257000, 2534700
45.91, 51.7, 13630000, 2083300
46.77, 51.51, 13498000, 2535800
46.87, 51.93, 14444000, 2630400
47.31, 51.8, 16536000, 2694300
47.05, 51.19, 15826000, 3053400
46.62, 50.53, 19060000, 5743500
46.69, 50.54, 10215000, 3279000
47.19, 50.6, 12802000, 4046600
48.31, 50.66, 20729000, 5141400
48.75, 50.5, 17711000, 3082000
48.31, 51.31, 8164000, 3671800
48.35, 51.86, 7934000, 2596900
48.01, 51.7, 8964000, 2809400
48.03, 52.1, 7545000, 2012800
48.18, 51.93, 5474000, 2764100
48.27, 51.8, 14746000, 4434100
47.86, 51.24, 15847000, 2424500
48.46, 51.28, 18933000, 2580900
48.93, 48.5, 18049000, 13875000
48.65, 49.02, 12803000, 6716600
48.34, 49.68, 16998000, 3735500
48.22, 49.21, 12952000, 4146300
48.07, 49.21, 16123000, 3306800
47.6, 49.25, 15433000, 3388900
47.51, 49.75, 11411000, 2969600
48.17, 50.2, 15114000, 2912300
48.04, 49.94, 12763000, 3199400
47.77, 49.95, 17318000, 4420300
47.93, 49.1, 19370000, 4803600
48.36, 48.66, 15981000, 3572700
48.51, 49.09, 12691000, 2919700
48.48, 50.5, 14876000, 4013500
48.56, 50.16, 12369000, 3173100
48.38, 49.49, 16820000, 2992200
49.05, 50.77, 19149000, 2854500
49.48, 50.7, 18741000, 4032600
49.68, 51.31, 16084000, 3245800
49.15, 51.74, 15099000, 3623400
49.78, 51.52, 14045000, 2577400
49.73, 51.37, 9463000, 2203900
49.48, 50.64, 10984000, 2569400
49.18, 49.7, 10603000, 6293100
48.98, 49.06, 13731000, 4594600
49.4, 49.23, 9995000, 2923700
49.25, 49.7, 9603000, 2906600
49.4, 49.82, 9500000, 3051900
49.18, 49.07, 8228000, 7103300
48.8, 50.16, 14124000, 7244500
48.57, 50.62, 16493000, 4498700
47.95, 49.99, 17411000, 4738300
48.38, 51.0, 16587000, 3808900
48.3, 51.14, 12785000, 3056300
48.28, 51.37, 15836000, 1760500
47.72, 50.82, 20697000, 2794500
47.88, 51.32, 12425000, 3335500
48.13, 51.87, 11375000, 4176300
47.97, 52.5, 11729000, 5790500
48.4, 52.39, 12550000, 4533000
48.47, 52.39, 7899000, 2677500
48.47, 52.25, 11925000, 2191100
47.88, 52.02, 13059000, 2261300
48.15, 52.29, 11969000, 1942300
47.79, 51.75, 11987000, 2583600
48.22, 52.15, 9942000, 2747600
47.8, 51.95, 10657000, 2414700
47.37, 51.43, 11421000, 3443600
47.24, 51.43, 9586000, 2418600
46.85, 50.76, 37357000, 4304300
45.76, 50.28, 24473000, 2659800
44.44, 50.44, 44882000, 3368600
44.45, 50.09, 36787000, 4023400
44.52, 50.09, 18170000, 2030900
44.77, 50.47, 12256000, 1970200
44.35, 50.25, 17146000, 2281400
44.92, 50.8, 13351000, 2653000
44.94, 50.02, 14261000, 3551000
44.62, 49.4, 17221000, 5472400
44.59, 49.75, 19358000, 3704200
44.94, 50.42, 12638000, 2932200
45.15, 49.97, 11598000, 2543400
45.46, 50.74, 12836000, 4037800
45.4, 50.05, 9643000, 3222400
45.61, 49.75, 11318000, 2163600
46.45, 50.4, 15013000, 4465900
45.81, 49.73, 13838000, 2858800
45.4, 48.99, 15770000, 3359800
45.75, 48.0, 26944000, 3673300
46.21, 48.62, 18549000, 4258200
46.35, 47.89, 14829000, 5727200
46.13, 46.85, 19109000, 5507400
46.34, 47.83, 17556000, 3352600
46.32, 46.63, 12536000, 3754000
46.78, 47.02, 12215000, 3281400
46.62, 46.57, 12632000, 2925600
47.05, 46.9, 12175000, 3051800
46.19, 46.85, 15830000, 3292700
46.96, 46.41, 17104000, 4473400
46.53, 47.2, 15183000, 3157000
46.8, 46.95, 14459000, 4337200
46.97, 46.28, 13713000, 8511800
46.88, 47.28, 9871000, 4116400
46.59, 46.87, 11309000, 3117200
46.85, 47.61, 8518000, 2262800
46.38, 47.51, 12307000, 2418800
46.7, 48.2, 10419000, 3441200
46.41, 48.8, 9924000, 7326200
45.91, 48.49, 13454000, 4918800
46.8, 49.5, 12699000, 4021400
47.16, 50.34, 13508000, 4387200
47.74, 52.02, 15253000, 6753400
47.84, 52.67, 8962000, 7891500
47.8, 51.89, 10969000, 3784600
47.6, 52.14, 10934000, 2778500
47.71, 52.85, 9170000, 4342200
47.45, 52.91, 9851000, 3324700
47.38, 53.33, 12334000, 3802600
47.28, 53.5, 11397000, 2262500
47.11, 53.7, 10073000, 3750000
47.72, 53.7, 14724000, 3547800
47.71, 54.65, 8021000, 4124900
47.56, 53.92, 9641000, 2872700
47.69, 53.94, 6015000, 1799700
47.66, 54.21, 11465000, 3499900
47.75, 53.9, 7976000, 3287700
47.68, 53.93, 7176000, 2939100
47.64, 53.55, 8570000, 2508400
47.6, 53.33, 8350000, 2284100
47.41, 54.55, 7959000, 3663100
47.4, 55.0, 11539000, 4483300
47.54, 54.56, 10249000, 2258500
47.46, 54.42, 20356000, 4473000
47.37, 54.9, 11246000, 3842900
47.32, 54.75, 9626000, 3023900
47.44, 55.93, 10391000, 4345200
46.88, 55.03, 12355000, 3025500
46.95, 54.07, 12080000, 3962800
46.77, 54.72, 11676000, 3040400
47.02, 55.67, 8679000, 2760300
46.78, 54.9, 10711000, 2398800
46.23, 54.41, 16503000, 3540800
46.16, 54.56, 8646000, 2562700
46.46, 56.04, 9288000, 2830500
46.3, 55.56, 14621000, 3322200
46.27, 56.42, 15814000, 4725600
46.51, 56.93, 12387000, 4220400
46.11, 57.21, 14544000, 2029200
46.0, 58.26, 14336000, 5195900
45.74, 57.87, 18429000, 3379500
46.5, 58.39, 17558000, 3789200
46.42, 58.7, 13583000, 2320900
45.0, 59.0, 34242000, 2075500
44.4, 59.56, 38191000, 2748200
44.21, 59.98, 27515000, 3755700
44.15, 58.23, 19828000, 4968900
44.42, 59.1, 21877000, 3267900
44.53, 58.72, 15174000, 3151100
44.6, 59.03, 13733000, 3134600
44.39, 59.35, 18409000, 1713000
43.86, 59.64, 24031000, 2528900
43.5, 58.75, 19010000, 3018900
43.7, 57.8, 17524000, 4801000
44.07, 57.64, 16413000, 4631500
44.05, 57.67, 16169000, 3425200
43.92, 56.09, 16193000, 5273100
43.63, 55.47, 14645000, 2798400
43.3, 55.05, 14412000, 2026100
43.6, 55.42, 13030000, 3169600
43.3, 55.54, 17842000, 3929800
43.51, 55.65, 15986000, 6163900
43.62, 56.58, 11251000, 4014600
43.79, 57.15, 14833000, 3229400
44.14, 55.71, 17777000, 3889900
44.1, 56.0, 10721000, 3604600
44.21, 56.15, 13306000, 3403400
44.16, 55.34, 9812000, 4178500
44.2, 56.14, 9551000, 3706900
43.56, 56.1, 18072000, 4036700
43.05, 55.75, 20805000, 3492900
43.272, 56.01, 14362000, 3210600
43.1, 55.68, 17109000, 3439400
43.54, 55.72, 15989000, 2768200
43.26, 54.14, 16455000, 4545100
43.77, 53.75, 15442000, 7075200
43.71, 52.78, 16435000, 5598700
43.88, 53.16, 10823000, 3998300
44.3, 53.96, 16130000, 3872200
44.46, 54.14, 12097000, 3131400
44.44, 54.05, 12560000, 3703300
44.61, 54.4, 13076000, 2529000
45.01, 55.42, 17154000, 4289800
45.1, 54.19, 17141000, 3733000
44.98, 52.75, 12553000, 4517800
45.03, 52.77, 10646000, 2367100
45.45, 53.3, 24234000, 5894000
45.36, 52.23, 12095000, 3451600
45.15, 50.84, 17734000, 4151800
44.82, 50.85, 13824000, 5955300
45.18, 52.6, 12243000, 5383200
45.24, 52.59, 10705000, 3627000
45.09, 52.68, 11281000, 4344000
45.09, 52.73, 10751000, 2650500
45.18, 51.36, 12542000, 4234700
45.64, 51.5, 13998000, 4161500
45.52, 51.93, 12060000, 3628000
45.51, 51.82, 11857000, 3079800
45.34, 52.1, 15876000, 4194900
45.27, 51.24, 14910000, 4505300
45.43, 52.02, 12936000, 6485500
45.41, 52.77, 10963000, 4234200
45.23, 52.22, 10743000, 3398300
44.8, 51.99, 16703000, 2844100
44.6, 51.45, 16423000, 5756700
44.72, 52.35, 13963000, 4514700
45.04, 53.49, 13139000, 3445600
44.81, 53.26, 14636000, 3611300
44.46, 53.22, 12267000, 4212200
44.89, 56.0, 25410000, 7910700
44.34, 55.76, 16586000, 8357500
44.31, 54.64, 17595000, 4902200
45.05, 55.22, 14069000, 2957200
45.17, 54.05, 12533000, 4471500
45.65, 53.86, 17537000, 3380100
45.41, 52.5, 13164000, 3821400
45.9, 54.51, 15091000, 4185600
45.78, 55.69, 23573000, 5566300
45.4, 55.3, 19926000, 3378700
45.55, 56.97, 20916000, 5747300
45.45, 56.8, 16073000, 8106800
45.6, 57.41, 13342000, 4717300
46.43, 57.79, 22818000, 4432500
46.6, 56.89, 16528000, 3669300
46.82, 56.56, 13116000, 3301900
